Year,Season,Site,Diam,Occupant,Note,N,survival,GIG,OBT,MC,ELD,BP
2023,Spring,BLT,19,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,16,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,18,ELD,,1,0,0,0,0,1,0
2023,Spring,BLT,24,ELD,,1,0,0,0,0,1,0
2023,Spring,BLT,24,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,18,MC,,1,0,0,0,1,0,0
2023,Spring,BLT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,22,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,18,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,25,ELD,,1,0,0,0,0,1,0
2023,Spring,BLT,19,CK,,1,0,0,0,0,0,1
2023,Spring,BLT,27,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,18,MC,,1,0,0,0,1,0,0
2023,Spring,BLT,22,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,15,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,21,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,23,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,24,LLD,,1,1,0,0,0,0,0
2023,Spring,BLT,22,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,20,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,24,ELD,,1,0,0,0,0,1,0
2023,Spring,BLT,25,WP,"WP hole, eurosta hole but no pupa",1,0,0,0,0,0,1
2023,Spring,BLT,21,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,23,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,22,EFE,,1,1,0,0,0,0,0
2023,Spring,BLT,21,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,24,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,23,OBT,failure to emerge,1,0,0,1,0,0,0
2023,Spring,BLT,16,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,19,"GIG, MC",,1,0,1,0,1,0,0
2023,Spring,BLT,21,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,20,WP,,1,0,0,0,0,0,1
2023,Spring,BLT,25,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,23,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,27,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,22,"OBT, MC",,1,0,0,1,1,0,0
2023,Spring,BLT,21,"MC, WP",,1,0,0,0,1,0,1
2023,Spring,BLT,20,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,23,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,13,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,19,ELD,,1,0,0,0,0,1,0
2023,Spring,BLT,25,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,24,OBT,Failure to emerge,1,0,0,1,0,0,0
2023,Spring,BLT,20,"MC, GIG",,1,0,1,0,1,0,0
2023,Spring,BLT,23,ELD,,1,0,0,0,0,1,0
2023,Spring,BLT,22,ELD,,1,0,0,0,0,1,0
2023,Spring,BLT,18,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,17,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,25,Schizoprymnus texanus,,1,0,0,0,0,0,0
2023,Spring,BLT,24,LLD,,1,1,0,0,0,0,0
2023,Spring,BLT,18,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,21,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,24,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,25,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,22,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,19,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,19,WP,,1,0,0,0,0,0,1
2023,Spring,BLT,26,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,17,OBT,Failure to emerge,1,0,0,1,0,0,0
2023,Spring,BLT,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,19,OBT,Failure to emerge,1,0,0,1,0,0,0
2023,Spring,BLT,24,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,22,WP,empty OBT pupa,1,0,0,0,0,0,1
2023,Spring,BLT,24,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,20,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,20,"MC, GIG",,1,0,1,0,1,0,0
2023,Spring,BLT,18,ELD,,1,0,0,0,0,1,0
2023,Spring,BLT,21,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,23,GIG,failure to emerge,1,0,1,0,0,0,0
2023,Spring,BLT,24,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,21,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,24,WP,,1,0,0,0,0,0,1
2023,Spring,BLT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,19,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,19,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,20,GIG,,1,0,1,0,0,0,0
2023,Spring,BLT,24,WP,empty OBT pupa,1,0,0,0,0,0,1
2023,Spring,BLT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,BLT,24,WP,,1,0,0,0,0,0,1
2023,Spring,BLT,22,OBT,failure to emerge,1,0,0,1,0,0,0
2023,Spring,BLT,23,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,24,EE,,1,1,0,0,0,0,0
2023,Spring,BLT,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,21,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,18,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,18,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,24,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,21,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,21,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,23,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,19,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,20,OBT,failure to emerge,1,0,0,1,0,0,0
2023,Spring,BBS,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,19,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,22,"GIG, Schizoprymnus texanus",multiple emergence holes,1,0,1,0,0,0,0
2023,Spring,BBS,28,GIG,failure to emerge,1,0,1,0,0,0,0
2023,Spring,BBS,23,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,25,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,23,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,23,OBT,dead in gall,1,0,0,1,0,0,0
2023,Spring,BBS,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,18,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,21,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,22,EFE,,1,1,0,0,0,0,0
2023,Spring,BBS,20,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,19,OBT,failure to emerge,1,0,0,1,0,0,0
2023,Spring,BBS,23,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,19,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,22,"OBT, MC",multiple emergence holes,1,0,0,1,1,0,0
2023,Spring,BBS,18,LLD,,1,1,0,0,0,0,0
2023,Spring,BBS,23,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,22,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,20,"MC, GIG",multiple emergence holes,1,0,1,0,1,0,0
2023,Spring,BBS,18,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,16,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,26,Schizoprymnus texanus,,1,0,0,0,0,0,0
2023,Spring,BBS,21,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,17,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,22,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,20,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,21,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,23,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,20,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,22,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,22,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,24,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,25,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,20,"OBT, MC",,1,0,0,1,1,0,0
2023,Spring,BBS,20,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,17,"MC, GIG",,1,0,1,0,1,0,0
2023,Spring,BBS,20,"MC, GIG",,1,0,1,0,1,0,0
2023,Spring,BBS,20,OBT,failure to emerger,1,0,0,1,0,0,0
2023,Spring,BBS,19,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,21,"MC, GIG",,1,0,1,0,1,0,0
2023,Spring,BBS,23,GIG,failure to emerge,1,0,1,0,0,0,0
2023,Spring,BBS,19,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,22,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,26,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,24,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,21,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,17,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,22,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,24,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,22,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,22,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,18,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,20,WP,,1,0,0,0,0,0,1
2023,Spring,BBS,13,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,22,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,23,WP,,1,0,0,0,0,0,1
2023,Spring,BBS,25,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,17,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,14,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,25,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,26,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,25,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,21,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,16,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,21,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,19,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,25,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,20,"GIG, MC",,1,0,1,0,1,0,0
2023,Spring,BBS,19,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,17,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,18,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,27,"GIG, MC",,1,0,1,0,1,0,0
2023,Spring,BBS,25,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,14,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,28,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,27,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,23,"GIG, MC",,1,0,1,0,1,0,0
2023,Spring,BBS,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,20,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,20,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,21,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,22,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,24,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,19,"GIG, MC",,1,0,1,0,1,0,0
2023,Spring,BBS,18,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,20,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,19,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,20,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,26,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,17,"GIG, MC",,1,0,1,0,1,0,0
2023,Spring,BBS,25,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,19,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,20,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,24,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,18,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,22,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,23,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,22,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,21,EFE,,1,1,0,0,0,0,0
2023,Spring,BBS,14,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,27,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,21,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,21,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,18,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,22,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,20,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,21,OBT,failure to emerge,1,0,0,1,0,0,0
2023,Spring,BBS,21,EFE,,1,1,0,0,0,0,0
2023,Spring,BBS,20,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,20,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,20,GIG,failure to emerge,1,0,1,0,0,0,0
2023,Spring,BBS,17,GIG,failure to emerge,1,0,1,0,0,0,0
2023,Spring,BBS,21,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,18,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,24,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,20,OBT,failure to emerge,1,0,0,1,0,0,0
2023,Spring,BBS,22,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,16,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,15,CK,,1,0,0,0,0,0,1
2023,Spring,BBS,22,GIG,failure to emerge,1,0,1,0,0,0,0
2023,Spring,BBS,23,EFE,,1,1,0,0,0,0,0
2023,Spring,BBS,22,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,20,"GIG, MC",,1,0,1,0,1,0,0
2023,Spring,BBS,25,EFE,Emergence hole present,1,1,0,0,0,0,0
2023,Spring,BBS,19,OBT,failure to emerge,1,0,0,1,0,0,0
2023,Spring,BBS,21,WP,,1,0,0,0,0,0,1
2023,Spring,BBS,18,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,18,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,24,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,21,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,19,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,19,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,20,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,18,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,20,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,16,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,15,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,20,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,23,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,20,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,19,MC,,1,0,0,0,1,0,0
2023,Spring,BBS,18,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,27,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,18,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,18,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,21,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,26,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,21,"OBT,MC",,1,0,0,1,1,0,0
2023,Spring,BBS,18,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,21,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,17,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,18,LLD,,1,1,0,0,0,0,0
2023,Spring,BBS,19,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,18,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,17,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,22,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,19,ELD,,1,0,0,0,0,1,0
2023,Spring,BBS,19,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,22,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,25,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,20,GIG,,1,0,1,0,0,0,0
2023,Spring,BBS,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,20,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,25,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,23,EE,,1,1,0,0,0,0,0
2023,Spring,BBS,23,OBT,,1,0,0,1,0,0,0
2023,Spring,BBS,21,EFE,,1,1,0,0,0,0,0
2023,Spring,BBS,22,OBT,2 emergence holes,1,0,0,1,0,0,0
2023,Spring,BBS,24,"EE, MC",,1,1,0,0,1,0,0
2023,Spring,BBS,25,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,25,CK,,1,0,0,0,0,0,1
2023,Spring,KNT,21,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,25,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,24,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,20,EFE,Emergence hole present,1,1,0,0,0,0,0
2023,Spring,KNT,21,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,25,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,EFE,,1,1,0,0,0,0,0
2023,Spring,KNT,24,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,25,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,24,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,22,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,21,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,24,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,23,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,24,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,24,MC,,1,0,0,0,1,0,0
2023,Spring,KNT,21,EFE,Emergence hole present,1,1,0,0,0,0,0
2023,Spring,KNT,21,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,24,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,24,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,20,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,21,LLD,,1,1,0,0,0,0,0
2023,Spring,KNT,21,MC,,1,0,0,0,1,0,0
2023,Spring,KNT,24,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,21,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,25,MC,,1,0,0,0,1,0,0
2023,Spring,KNT,23,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,25,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,20,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,26,MC,,1,0,0,0,1,0,0
2023,Spring,KNT,18,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,21,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,23,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,27,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,29,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,25,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,28,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,26,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,24,GIG,,1,0,1,0,0,0,0
2023,Spring,KNT,24,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,24,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,23,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,26,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,25,EFE,,1,1,0,0,0,0,0
2023,Spring,KNT,20,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,25,CK,,1,0,0,0,0,0,1
2023,Spring,KNT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,21,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,21,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,24,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,23,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,19,GIG,,1,0,1,0,0,0,0
2023,Spring,KNT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,21,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,20,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,16,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,22,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,17,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,19,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,22,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,20,MC,,1,0,0,0,1,0,0
2023,Spring,KNT,22,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,21,GIG,,1,0,1,0,0,0,0
2023,Spring,KNT,20,GIG,,1,0,1,0,0,0,0
2023,Spring,KNT,16,GIG,,1,0,1,0,0,0,0
2023,Spring,KNT,22,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,EFE,,1,1,0,0,0,0,0
2023,Spring,KNT,20,OBT,failure to emerge,1,0,0,1,0,0,0
2023,Spring,KNT,19,GIG,,1,0,1,0,0,0,0
2023,Spring,KNT,23,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,23,ELD,teeny tiny holes arranged in a line,1,0,0,0,0,1,0
2023,Spring,KNT,20,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,27,EFE,,1,1,0,0,0,0,0
2023,Spring,KNT,23,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,21,EFE,,1,1,0,0,0,0,0
2023,Spring,KNT,20,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,24,MC,,1,0,0,0,1,0,0
2023,Spring,KNT,24,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,26,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,EFE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,25,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,27,EFE,,1,1,0,0,0,0,0
2023,Spring,KNT,27,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,23,"MC, EFE",,1,1,0,0,1,0,0
2023,Spring,KNT,21,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,23,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,20,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,21,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,25,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,19,EFE,,1,1,0,0,0,0,0
2023,Spring,KNT,26,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,24,"MC, GIG",,1,0,1,0,1,0,0
2023,Spring,KNT,21,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,16,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,24,"MC, EE",,1,1,0,0,1,0,0
2023,Spring,KNT,26,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,"MC, OBT",,1,0,0,1,1,0,0
2023,Spring,KNT,24,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,23,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,19,GIG,,1,0,1,0,0,0,0
2023,Spring,KNT,24,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,19,GIG,,1,0,1,0,0,0,0
2023,Spring,KNT,20,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,24,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,19,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,21,OBT,failure to emerge,1,0,0,1,0,0,0
2023,Spring,KNT,19,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,20,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,20,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,19,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,18,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,26,WP,,1,0,0,0,0,0,1
2023,Spring,KNT,27,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,20,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,21,"MC, EE",,1,1,0,0,1,0,0
2023,Spring,KNT,24,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,19,GIG,,1,0,1,0,0,0,0
2023,Spring,KNT,20,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,23,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,21,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,20,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,20,GIG,,1,0,1,0,0,0,0
2023,Spring,KNT,21,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,24,WP,,1,0,0,0,0,0,1
2023,Spring,KNT,18,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,24,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,25,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,21,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,17,GIG,,1,0,1,0,0,0,0
2023,Spring,KNT,21,OBT,failure to emerge,1,0,0,1,0,0,0
2023,Spring,KNT,16,GIG,failure to emerge,1,0,1,0,0,0,0
2023,Spring,KNT,24,EFE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,22,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,12,ELD,,1,0,0,0,0,1,0
2023,Spring,KNT,23,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,21,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,17,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,21,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,20,OBT,failure to emerge,1,0,0,1,0,0,0
2023,Spring,KNT,18,EFE,,1,1,0,0,0,0,0
2023,Spring,KNT,19,EE,,1,1,0,0,0,0,0
2023,Spring,KNT,16,OBT,,1,0,0,1,0,0,0
2023,Spring,KNT,21,EE,,1,1,0,0,0,0,0
